time,id,x,y,0,1,2,3,4,5,6,7,8
10,47,385570.0,6671707.0,-38.39,-20.83,-9.27,-16.21,-8.19,-7.21,-18.05,-13.94,16.22
10,48,385852.0,6671585.0,-51.26,-35.92,-9.86,-30.66,23.17,-22.19,-21.06,-27.89,-34.33
10,49,385993.0,6671339.0,-55.57,-41.49,30.51,-25.86,-17.54,-28.95,-34.76,-35.34,-42.03
10,5,385708.0,6671972.0,-4.85,8.41,-8.31,-25.54,1.37,-2.27,-27.75,-23.04,-15.43
10,50,385320.0,6672001.0,-12.4,-6.61,-17.21,-2.74,-15.97,-10.01,-1.46,0.89,6.41
10,51,385548.0,6671740.0,-34.01,-9.12,-0.38,-14.26,0.61,-6.67,-16.9,-12.1,8.02
10,52,385268.0,6671336.0,-46.81,-16.53,-19.1,-12.84,-18.53,0.01,9.45,-10.99,-0.23
10,53,385362.0,6671397.0,-54.38,-24.88,-36.45,-21.28,-29.17,-8.51,-10.39,-18.25,19.72
10,54,386219.0,6671857.0,-38.53,-8.15,-20.39,-39.03,-17.99,21.19,-37.66,-31.52,-20.95
10,55,385600.0,6672110.0,8.42,-0.71,-9.66,-22.71,-0.14,-3.51,-24.87,-20.59,-16.83
10,56,385612.0,6671561.0,-37.77,-8.62,-20.63,-9.1,-11.24,14.53,-10.25,-4.89,-19.69
10,57,386114.0,6671471.0,-43.96,9.68,-3.1,-19.88,-6.31,1.16,-17.74,-17.23,-28.96
10,59,385395.0,6671932.0,-16.44,-7.96,-3.08,-1.69,-2.48,-14.38,-3.13,1.09,3.79
10,6,385597.0,6672121.0,7.0,-0.36,-8.74,-22.48,1.02,-2.25,-25.25,-20.36,-15.83
10,60,386119.0,6671649.0,-50.44,9.4,-24.6,-38.76,-30.84,4.57,-38.8,-37.88,-32.15
10,61,385815.0,6671218.0,-53.82,-22.84,19.0,-7.28,-17.29,-21.66,-15.22,-12.92,-22.75
10,62,385718.0,6671186.0,-79.8,-46.04,-21.48,15.56,-43.58,-48.1,-34.91,-1.62,-42.1
10,63,386118.0,6671568.0,-49.74,10.69,-19.83,-34.91,-26.37,3.24,-34.8,-34.1,-31.57
10,64,385925.0,6671768.0,-30.57,-11.86,-16.11,-28.35,-1.71,14.85,-25.18,-25.98,-18.62
10,65,385847.0,6671274.0,-58.24,-26.37,16.09,-2.38,-21.38,-26.36,-22.08,-19.09,-29.68
10,66,385845.0,6671573.0,-50.81,-35.45,-6.29,-36.33,20.08,-21.85,-26.61,-33.5,-31.01
10,67,386015.0,6671585.0,-46.95,-13.6,13.43,-14.34,-21.71,0.02,-29.62,-31.77,-33.76
10,68,385584.0,6672140.0,4.8,0.49,-7.76,-19.8,2.39,-1.05,-21.99,-17.69,-14.9
10,69,385381.0,6671412.0,-52.77,-22.21,-33.91,-18.69,-25.56,-6.73,-9.65,-15.48,18.09
10,7,386112.0,6671784.0,-51.56,0.23,-36.03,-54.1,-32.16,13.76,-50.67,-45.82,-32.87
10,71,385675.0,6671253.0,-78.02,-59.17,-32.66,16.98,-37.93,-52.92,-31.71,-2.99,-40.12
10,72,385928.0,6671645.0,-24.8,-24.08,-9.99,-16.5,17.08,-11.21,-6.8,-14.16,-26.36
10,73,386164.0,6671865.0,-41.31,-9.92,-22.3,-40.7,-19.15,22.99,-39.03,-32.7,-23.94
10,74,385933.0,6671431.0,-41.29,-35.47,12.47,-23.8,1.47,-22.51,-34.3,-33.55,-28.64
10,75,385849.0,6671567.0,-49.85,-34.97,-6.69,-40.62,20.49,-21.4,-31.2,-37.82,-31.76
10,76,385559.0,6671815.0,-18.97,9.33,-5.02,-5.46,-7.61,-3.19,-7.67,-3.58,-12.71
10,77,385532.0,6671763.0,-30.56,-5.84,0.08,-14.42,0.81,-6.32,-17.1,-12.35,7.09
10,78,385832.0,6671298.0,-50.94,-27.79,-1.67,14.22,-13.89,-19.65,-13.7,-10.16,-21.01
10,79,385736.0,6671808.0,-29.26,-25.37,-11.02,-16.26,-12.57,1.43,-19.13,-14.46,11.55
10,8,385746.0,6671649.0,-37.64,-9.43,-9.04,-16.97,-5.04,13.89,-16.5,-13.96,-6.04
10,80,386291.0,6671393.0,-49.81,-9.78,16.46,-6.91,-23.26,-7.64,-21.0,-17.81,-31.06
10,81,385902.0,6671722.0,-29.77,-20.21,-9.73,-31.67,17.1,-4.65,-22.79,-29.51,-25.9
10,82,385890.0,6671611.0,-39.21,-29.5,-10.64,-28.01,22.62,-15.49,-18.27,-25.47,-39.72
10,83,385659.0,6671854.0,-29.46,-12.66,10.97,-29.2,2.14,-13.12,-31.52,-27.02,-10.44
10,84,385838.0,6671581.0,-51.73,-36.34,-5.56,-28.31,19.17,-22.74,-19.01,-25.46,-29.92
10,85,386014.0,6671624.0,-42.8,-11.99,10.83,-14.36,-16.44,2.61,-25.34,-31.85,-32.28
10,86,385487.0,6671479.0,-40.91,-11.29,-29.58,-3.36,-14.53,7.26,-6.1,2.02,-3.06
10,87,386116.0,6671636.0,-50.4,9.84,-24.35,-38.64,-30.63,4.13,-38.65,-37.77,-32.15
10,88,385709.0,6671200.0,-80.09,-50.58,-26.17,17.73,-43.84,-48.31,-33.44,-3.77,-40.63
10,89,386087.0,6671680.0,-36.6,5.18,0.28,-19.75,-5.72,4.44,-13.18,-19.83,-33.17
10,9,385673.0,6671474.0,-38.64,-23.17,-19.45,-5.98,6.7,-10.41,2.9,-0.59,-10.3
10,90,386142.0,6671530.0,-47.37,6.58,-7.86,-23.45,-14.63,6.6,-23.41,-22.78,-28.93
10,91,386131.0,6671624.0,-48.06,6.19,-14.29,-28.71,-20.63,7.58,-28.7,-27.84,-29.87
10,92,386215.0,6671889.0,-41.43,1.75,-16.81,-35.51,-14.86,11.91,-34.51,-28.4,-21.09
10,93,385779.0,6671862.0,-16.94,-18.88,-11.1,-30.68,-0.43,13.31,-32.98,-28.33,-11.46
10,94,385389.0,6671706.0,-35.1,-8.11,-29.99,2.27,-29.71,-17.57,-15.65,9.81,-5.61
10,95,386160.0,6671801.0,-43.05,-5.42,-26.11,-44.4,-22.66,19.25,-42.63,-36.23,-26.47
10,96,385562.0,6671900.0,-22.98,-14.07,-1.68,-1.6,-4.37,-19.4,-3.85,1.31,3.83
10,97,386107.0,6671320.0,-59.39,-19.1,27.44,-17.39,-22.54,-21.81,-31.24,-28.86,-43.71
10,98,385317.0,6671881.0,-20.02,-23.28,-18.55,0.56,-17.58,-16.84,-2.19,2.74,5.14
10,99,385913.0,6671756.0,-28.36,-12.49,-12.59,-29.69,3.16,10.31,-22.25,-27.34,-19.81
11,0,386105.0,6671474.0,-39.79,4.52,3.42,-9.95,-2.19,0.53,-12.75,-13.13,-25.19
11,1,385375.0,6671573.0,-52.18,-50.74,-30.97,-24.93,-31.76,-21.19,-24.31,-21.96,30.45
11,10,385678.0,6671826.0,-33.71,-16.85,11.41,-15.41,1.46,-11.79,-29.31,-26.27,-9.26
11,11,386227.0,6671867.0,-41.11,-12.18,-22.37,-35.66,-19.18,24.75,-38.73,-32.74,-24.49
11,12,385381.0,6671701.0,-35.67,-9.19,-30.69,0.62,-31.43,-18.24,-14.68,11.44,-6.46
11,13,385691.0,6671228.0,-81.88,-55.68,-29.39,22.99,-45.71,-49.45,-32.69,-9.06,-40.37
11,14,385507.0,6671207.0,-49.53,-38.76,-16.81,-6.97,-9.96,-25.9,0.4,-4.22,10.42
11,15,385650.0,6671583.0,-37.15,-9.99,-12.42,-9.56,-10.05,14.92,-12.46,-7.65,-9.55
11,16,385571.0,6671407.0,-55.15,-39.43,-26.29,1.16,-12.9,-26.77,-9.82,12.02,-21.75
11,17,385395.0,6671419.0,-45.36,-15.67,-19.78,-12.24,-32.48,-1.64,-3.34,-8.48,11.71
11,18,385658.0,6672036.0,12.77,-2.97,-12.89,-29.4,-4.14,-7.6,-37.77,-34.64,-20.17
11,19,386221.0,6671617.0,-38.37,0.9,-5.61,-19.78,-17.38,11.42,-24.56,-24.44,-21.83
11,2,386215.0,6671896.0,-39.09,3.96,-17.45,-30.79,-15.02,9.76,-34.58,-28.6,-21.14
11,20,386044.0,6671317.0,-56.12,-25.3,26.96,-15.16,-19.2,-28.82,-29.03,-26.95,-40.93
11,21,386005.0,6671417.0,-62.33,-33.77,18.97,-5.22,-24.44,-21.66,-26.9,-25.99,-47.28
11,22,385734.0,6671927.0,-6.15,-1.74,-5.66,-21.67,5.99,3.73,-18.54,-15.33,-12.67
11,23,386215.0,6671881.0,-39.62,-6.25,-16.47,-29.75,-13.65,18.84,-33.26,-27.24,-19.52
11,24,385740.0,6671648.0,-36.93,-8.75,-8.17,-28.01,-5.35,13.45,-14.65,-12.18,-5.41
11,25,385301.0,6671648.0,-29.53,-3.02,-24.93,-7.61,-25.15,-12.16,-4.94,-5.2,11.59
11,26,385944.0,6671469.0,-36.36,-25.46,0.9,-17.96,11.6,-13.33,-9.41,-9.54,-21.06
11,27,386114.0,6671727.0,-51.78,8.46,-30.09,-42.93,-32.57,5.53,-41.48,-46.16,-33.4
11,28,385848.0,6671589.0,-52.29,-36.83,-7.69,-28.71,21.21,-23.36,-20.1,-26.73,-35.66
11,29,385558.0,6671526.0,-38.02,-8.29,-12.49,-4.83,-22.74,9.63,-7.03,1.12,-15.4
11,3,386021.0,6671362.0,-59.93,-37.81,31.71,-21.56,-22.42,-24.71,-35.38,-35.21,-44.87
11,30,386028.0,6671197.0,-45.82,-33.47,21.69,-15.52,-9.51,-16.21,-31.55,-27.91,-39.8
11,31,385891.0,6671745.0,-29.65,-15.01,-10.91,-26.52,9.17,4.36,-25.39,-27.47,-22.3
11,32,385426.0,6671635.0,-52.49,-26.81,-28.8,-0.12,-29.7,-20.59,-25.97,10.79,-1.32
11,33,385667.0,6671474.0,-39.62,-24.07,-10.6,-6.64,7.07,-11.65,2.38,-0.52,-11.02
11,34,385831.0,6671577.0,-51.32,-35.92,-8.96,-30.74,22.07,-22.66,-17.95,-24.36,-29.95
11,35,385306.0,6671874.0,-21.65,-24.42,-19.34,0.73,-19.36,-17.68,-1.11,3.24,4.24
11,36,385959.0,6671646.0,-25.9,-18.79,-5.14,-19.24,13.38,-4.97,-5.62,-13.07,-27.93
11,37,385586.0,6671676.0,-31.02,-9.3,0.09,-6.34,0.55,5.01,-20.38,-16.6,0.45
11,38,385455.0,6671748.0,-21.38,7.74,-16.25,-3.29,-17.21,-4.37,-3.19,0.13,-8.77
11,39,385709.0,6671790.0,-33.2,-22.65,3.92,-18.36,-1.89,-2.9,-19.88,-16.61,6.16
11,4,385593.0,6671171.0,-61.11,-36.57,-11.12,19.79,-25.25,-29.14,-11.29,-10.8,-18.49
11,40,385610.0,6671351.0,-81.84,-66.17,-49.75,-8.58,-41.02,-53.13,-37.86,22.57,-48.25
11,41,385884.0,6671744.0,-28.67,-14.42,-10.04,-26.11,8.43,5.03,-26.92,-25.61,-21.42
11,42,385249.0,6671955.0,-20.3,-12.22,-24.97,-2.48,-25.12,-16.79,1.17,0.82,6.43
11,43,386169.0,6671625.0,-47.41,7.02,-8.03,-21.71,-19.22,6.08,-26.46,-26.39,-29.46
11,44,386218.0,6671735.0,-39.82,-0.81,-11.77,-32.34,-22.37,14.18,-37.41,-35.93,-23.32
11,45,385807.0,6671630.0,-51.78,-27.47,5.82,-18.58,7.92,-14.76,-22.15,-28.73,-17.41
11,46,385624.0,6671336.0,-87.24,-71.7,-53.38,-14.98,-47.05,-58.52,-41.98,28.96,-52.36
11,47,385567.0,6671710.0,-38.75,-18.72,-6.84,-14.43,-6.85,-6.71,-16.34,-11.96,14.61
11,48,385857.0,6671588.0,-50.89,-35.97,-11.33,-29.54,24.5,-22.52,-21.87,-28.88,-37.92
11,49,385997.0,6671333.0,-59.99,-47.31,35.16,-28.69,-22.57,-32.38,-41.71,-41.65,-46.79
11,5,385712.0,6671966.0,-4.54,7.25,-7.81,-24.0,2.28,-1.43,-25.03,-21.63,-14.89
11,50,385322.0,6672001.0,-13.13,-5.25,-17.3,-3.16,-17.12,-9.99,0.0,0.77,5.71
11,51,385543.0,6671748.0,-33.19,-8.9,-0.7,-2.27,-1.0,-6.92,-15.85,-12.45,7.34
11,52,385274.0,6671340.0,-50.49,-20.17,-23.48,-17.4,-23.5,-8.03,15.48,-14.65,-3.66
11,53,385366.0,6671400.0,-55.57,-25.81,-30.46,-22.64,-28.36,-12.57,-11.35,-19.23,22.11
11,54,386219.0,6671857.0,-37.94,-7.15,-20.07,-33.31,-17.16,20.25,-36.76,-30.73,-20.42
11,55,385600.0,6672110.0,7.27,0.08,-8.98,-22.34,0.75,-3.16,-22.9,-19.98,-16.2
11,56,385617.0,6671565.0,-37.04,-7.76,-11.73,-8.77,-19.13,13.86,-9.13,-4.25,-19.83
11,57,386114.0,6671471.0,-43.82,9.97,-2.49,-14.61,-6.63,0.34,-17.1,-17.46,-29.2
11,59,385402.0,6671937.0,-18.29,-7.3,-1.81,-2.28,-2.4,-14.6,-1.85,0.83,3.1
11,6,385597.0,6672121.0,5.91,0.21,-8.25,-22.29,1.71,-1.69,-23.47,-19.94,-15.4
11,60,386119.0,6671656.0,-50.4,10.12,-24.41,-33.71,-31.18,3.85,-38.02,-38.28,-32.23
11,61,385815.0,6671210.0,-53.44,-22.46,17.82,-5.73,-17.28,-20.85,-15.11,-12.19,-22.27
11,62,385714.0,6671193.0,-81.87,-50.01,-25.85,18.71,-45.95,-49.69,-35.26,-4.76,-42.01
11,63,386119.0,6671559.0,-49.57,11.52,-18.52,-28.97,-25.86,2.37,-33.45,-33.63,-31.54
11,64,385931.0,6671772.0,-31.98,-12.04,-17.55,-33.22,-3.26,16.29,-26.51,-26.63,-19.6
11,65,385851.0,6671268.0,-57.06,-26.03,15.11,-1.35,-20.6,-24.8,-21.89,-20.61,-29.2
11,66,385843.0,6671575.0,-51.04,-35.62,-5.98,-28.69,19.73,-22.29,-23.66,-31.38,-31.06
11,67,386015.0,6671592.0,-46.42,-13.17,11.95,-9.23,-20.68,1.16,-28.9,-32.03,-34.18
11,68,385591.0,6672136.0,4.27,0.2,-7.13,-21.14,3.28,-1.32,-21.76,-18.8,-14.61
11,69,385382.0,6671411.0,-52.46,-22.5,-26.71,-19.32,-31.56,-9.52,-9.51,-15.75,19.51
11,7,386112.0,6671778.0,-53.15,2.44,-37.28,-49.82,-33.61,11.55,-48.59,-47.32,-34.63
11,71,385671.0,6671259.0,-74.35,-55.48,-29.5,13.23,-34.63,-49.05,-30.52,0.75,-38.5
11,72,385935.0,6671646.0,-26.57,-23.14,-9.3,-23.01,16.79,-9.75,-6.77,-14.26,-28.75
11,73,386156.0,6671865.0,-41.37,-8.5,-22.08,-35.06,-18.77,21.78,-38.63,-32.38,-24.98
11,74,385937.0,6671425.0,-42.19,-36.33,14.7,-19.1,-0.83,-23.72,-34.6,-34.82,-29.62
11,75,385849.0,6671567.0,-49.71,-34.8,-6.46,-29.22,20.25,-21.54,-30.98,-37.64,-31.98
11,76,385564.0,6671819.0,-18.34,9.49,-4.64,-19.58,-6.14,-2.78,-6.14,-3.44,-12.49
11,77,385531.0,6671766.0,-30.57,-6.42,-0.53,-1.73,-1.02,-6.82,-15.92,-12.64,6.68
11,78,385836.0,6671292.0,-57.77,-32.51,-2.87,16.0,-21.17,-26.45,-16.87,-12.51,-23.29
11,79,385729.0,6671803.0,-29.52,-25.93,-10.16,-28.04,-12.63,1.11,-17.7,-14.33,11.84
11,8,385753.0,6671651.0,-37.39,-9.61,-8.8,-28.84,-5.63,14.38,-17.85,-15.12,-6.21
11,80,386299.0,6671394.0,-47.46,-7.82,12.48,-1.76,-21.12,-5.22,-18.94,-15.65,-28.58
11,81,385902.0,6671731.0,-29.39,-18.04,-9.91,-26.74,15.28,-2.4,-23.02,-28.1,-22.06
11,82,385890.0,6671611.0,-38.68,-28.94,-10.01,-27.22,22.06,-15.21,-17.66,-24.92,-39.55
11,83,385663.0,6671848.0,-30.53,-14.21,11.7,-15.59,1.2,-12.67,-30.13,-26.96,-10.06
11,84,385842.0,6671582.0,-51.82,-36.35,-5.97,-28.49,19.58,-22.97,-19.5,-26.06,-30.44
11,85,386014.0,6671630.0,-40.84,-11.72,9.41,-9.41,-13.91,3.71,-23.2,-30.26,-32.88
11,86,385494.0,6671484.0,-40.61,-10.86,-14.5,-1.98,-23.42,4.32,-5.74,4.78,-3.23
11,87,386117.0,6671630.0,-50.17,10.73,-23.17,-32.74,-30.17,3.23,-37.36,-37.33,-32.08
11,88,385705.0,6671206.0,-80.93,-54.74,-30.73,21.78,-44.99,-48.69,-36.21,-7.81,-43.02
11,89,386080.0,6671680.0,-35.41,5.43,0.71,-13.56,-4.0,3.18,-11.79,-18.63,-33.28
11,9,385678.0,6671477.0,-39.18,-23.69,-10.45,-7.21,7.74,-11.22,2.11,-1.42,-11.0
11,90,386135.0,6671530.0,-47.05,7.32,-7.89,-18.77,-15.44,5.91,-23.25,-23.48,-29.39
11,91,386130.0,6671624.0,-47.8,7.03,-14.37,-24.01,-21.4,6.75,-28.62,-28.6,-29.73
11,92,386215.0,6671889.0,-40.57,1.6,-16.67,-29.97,-14.21,12.01,-33.79,-27.79,-20.74
11,93,385782.0,6671857.0,-17.44,-19.9,-11.42,-26.76,-0.48,13.12,-29.57,-26.15,-9.19
11,94,385394.0,6671709.0,-27.32,-0.17,-22.31,1.47,-23.13,-9.94,-6.74,6.46,-3.33
11,95,386166.0,6671801.0,-42.2,-4.58,-25.51,-38.44,-21.56,18.39,-41.44,-35.17,-25.67
11,96,385566.0,6671894.0,-21.1,-8.44,6.21,-6.64,1.18,-13.48,-7.06,-3.76,-10.71
11,97,386098.0,6671320.0,-55.56,-18.3,23.14,-10.9,-19.05,-21.75,-27.72,-25.21,-40.26
11,98,385324.0,6671885.0,-20.03,-23.15,-18.1,0.05,-18.23,-16.24,-0.47,2.52,4.8
11,99,385918.0,6671759.0,-29.03,-12.08,-15.22,-31.02,-0.07,13.42,-24.2,-27.38,-20.25
12,0,386097.0,6671473.0,-37.92,0.35,7.63,-8.12,-0.46,-4.0,-11.99,-11.7,-20.18
12,1,385369.0,6671569.0,-45.68,-44.68,-24.48,-21.18,-26.38,-14.52,-17.11,-15.54,24.06
12,10,385682.0,6671819.0,-33.69,-17.29,12.46,-15.05,0.57,-10.56,-29.24,-25.73,-14.41
12,11,386219.0,6671867.0,-40.99,-11.52,-22.56,-35.3,-18.72,24.3,-38.28,-32.32,-28.37
12,12,385386.0,6671704.0,-34.96,-8.97,-30.11,-2.18,-32.02,-17.76,-14.92,13.46,-6.7
12,13,385689.0,6671235.0,-85.39,-61.26,-36.42,22.83,-46.13,-53.89,-33.34,-8.86,-40.57
12,14,385512.0,6671210.0,-45.97,-35.16,-13.24,-4.24,-6.64,-21.77,3.4,-0.87,5.82
12,15,385650.0,6671583.0,-35.83,-8.61,-11.09,-8.09,-7.8,13.17,-10.54,-6.21,-8.74
12,16,385571.0,6671407.0,-55.46,-39.71,-26.65,-4.89,-12.35,-27.14,-10.03,16.85,-22.03
12,17,385401.0,6671423.0,-43.62,-13.88,-17.89,-13.0,-29.86,-4.89,-1.14,-6.45,11.55
12,18,385663.0,6672030.0,11.98,-2.19,-12.3,-28.83,-3.38,-7.18,-37.52,-33.79,-30.67
12,19,386221.0,6671609.0,-37.79,1.3,-8.54,-18.34,-16.22,11.58,-24.12,-23.29,-27.17
12,2,386214.0,6671895.0,-38.09,3.96,-17.45,-30.27,-14.47,9.76,-34.01,-28.09,-26.65
12,20,386036.0,6671317.0,-53.28,-29.03,27.05,-16.55,-16.72,-26.87,-30.59,-28.45,-38.05
12,21,385998.0,6671413.0,-62.92,-36.5,19.75,-5.96,-25.3,-23.67,-28.23,-26.97,-35.92
12,22,385734.0,6671927.0,-5.93,-2.21,-5.76,-21.74,6.18,3.71,-19.2,-15.41,-12.41
12,23,386215.0,6671881.0,-39.32,-6.64,-16.6,-29.36,-13.24,19.19,-32.83,-26.87,-25.11
12,24,385735.0,6671645.0,-35.14,-6.85,-6.69,-25.75,-5.12,13.29,-12.05,-9.97,-10.34
12,25,385307.0,6671652.0,-28.4,-2.27,-23.91,-9.34,-25.29,-11.09,-4.77,-4.07,11.0
12,26,385937.0,6671469.0,-36.99,-27.08,4.53,-16.5,8.61,-14.24,-11.35,-10.72,-19.44
12,27,386114.0,6671720.0,-51.35,9.86,-29.5,-41.92,-32.1,4.13,-40.35,-45.74,-38.98
12,28,385843.0,6671586.0,-52.19,-36.76,-6.05,-28.48,19.67,-23.25,-19.52,-26.07,-31.61
12,29,385564.0,6671530.0,-36.62,-6.84,-11.07,-6.57,-20.3,7.43,-5.2,2.22,-4.4
12,3,386021.0,6671368.0,-60.0,-35.1,30.98,-20.36,-22.94,-23.27,-35.67,-35.1,-43.08
12,30,386028.0,6671206.0,-45.54,-33.29,21.42,-14.56,-9.54,-15.37,-33.27,-29.24,-40.86
12,31,385891.0,6671745.0,-29.66,-15.02,-10.77,-26.61,9.7,3.83,-25.38,-27.59,-28.44
12,32,385422.0,6671641.0,-51.23,-25.9,-29.34,-2.19,-31.35,-20.99,-26.96,14.69,-7.47
12,33,385675.0,6671479.0,-39.97,-24.44,-10.92,-10.57,8.63,-12.01,1.57,-1.49,-11.69
12,34,385837.0,6671577.0,-51.35,-35.85,-5.18,-28.12,18.8,-22.15,-18.76,-25.33,-30.7
12,35,385313.0,6671879.0,-21.18,-11.94,-18.23,-2.24,-19.42,-16.6,-0.83,3.7,4.92
12,36,385966.0,6671646.0,-26.26,-18.17,-5.23,-18.98,12.78,-3.41,-5.85,-13.36,-18.73
12,37,385591.0,6671668.0,-31.62,-7.62,1.2,-4.86,0.08,6.51,-18.5,-15.18,-6.52
12,38,385462.0,6671753.0,-21.94,5.53,-16.94,-6.89,-18.94,-5.24,-4.93,-1.19,2.91
12,39,385709.0,6671790.0,-30.82,-20.68,8.04,-16.05,-0.49,-0.04,-18.03,-14.33,-2.25
12,4,385599.0,6671175.0,-60.82,-35.95,-11.92,20.17,-25.25,-28.03,-11.89,-10.66,-18.74
12,40,385606.0,6671357.0,-82.16,-66.45,-50.65,-14.55,-40.45,-53.53,-38.13,28.52,-48.58
12,41,385884.0,6671744.0,-29.05,-14.86,-10.54,-26.64,9.46,4.05,-27.36,-26.16,-28.0
12,42,385257.0,6671959.0,-18.47,-9.7,-22.59,-5.26,-23.8,-14.35,0.63,1.4,6.81
12,43,386161.0,6671625.0,-47.06,8.07,-12.73,-22.57,-20.4,5.39,-28.32,-27.53,-35.06
12,44,386218.0,6671727.0,-39.15,0.03,-22.41,-31.24,-21.62,13.75,-37.27,-35.22,-28.59
12,45,385803.0,6671637.0,-50.33,-26.0,7.48,-17.68,6.26,-13.97,-21.37,-28.02,-22.15
12,46,385619.0,6671342.0,-87.16,-71.42,-54.1,-17.35,-45.45,-58.37,-42.29,31.33,-52.73
12,47,385564.0,6671716.0,-37.12,-12.42,1.96,-5.05,0.64,-4.51,-12.6,-8.34,5.11
12,48,385863.0,6671592.0,-50.73,-35.83,-12.84,-30.29,25.77,-21.87,-22.95,-30.01,-34.51
12,49,386000.0,6671328.0,-62.89,-49.59,38.45,-30.8,-26.02,-39.41,-42.6,-42.05,-50.16
12,5,385716.0,6671961.0,-4.44,6.29,-7.44,-23.57,3.1,-0.81,-24.38,-20.39,-17.73
12,50,385327.0,6672004.0,-13.06,-4.45,-16.34,-5.89,-17.32,-9.26,-0.22,1.24,5.89
12,51,385538.0,6671755.0,-29.86,-6.09,2.09,0.64,0.32,-4.39,-14.35,-10.4,1.77
12,52,385281.0,6671345.0,-53.43,-22.86,-28.37,-26.95,-27.87,-15.17,18.9,-17.42,-5.91
12,53,385370.0,6671403.0,-55.15,-25.16,-29.68,-22.66,-27.44,-16.74,-10.49,-18.59,22.59
12,54,386219.0,6671857.0,-40.84,-9.88,-23.4,-36.13,-19.96,23.18,-39.53,-33.56,-29.26
12,55,385600.0,6672110.0,6.19,0.72,-8.45,-24.67,1.51,-2.62,-23.0,-19.51,-17.85
12,56,385623.0,6671568.0,-35.51,-6.37,-10.35,-10.2,-16.04,11.72,-7.53,-3.09,-6.66
12,57,386116.0,6671472.0,-43.81,10.19,-1.91,-14.48,-7.09,-0.26,-18.03,-17.69,-26.14
12,59,385409.0,6671941.0,-20.65,-7.78,-0.96,-1.82,-2.84,-14.77,-2.36,0.92,2.87
12,6,385597.0,6672121.0,4.95,0.7,-7.84,-24.03,2.35,-1.28,-23.69,-19.59,-18.76
12,60,386119.0,6671663.0,-50.25,10.97,-24.24,-33.98,-28.5,3.0,-35.43,-38.81,-38.04
12,61,385814.0,6671202.0,-49.45,-18.68,16.04,-5.81,-13.64,-16.09,-13.29,-7.66,-19.86
12,62,385710.0,6671198.0,-82.47,-52.35,-30.47,20.92,-46.85,-49.5,-36.97,-6.95,-43.12
12,63,386119.0,6671552.0,-49.35,12.48,-17.4,-28.36,-25.55,1.39,-33.83,-33.32,-37.3
12,64,385938.0,6671776.0,-32.71,-11.58,-18.34,-33.97,-4.07,17.01,-27.23,-26.93,-25.45
12,65,385853.0,6671264.0,-52.9,-22.36,11.86,1.79,-16.82,-19.88,-18.6,-17.01,-25.21
12,66,385843.0,6671579.0,-51.38,-35.9,-5.9,-28.55,19.53,-21.99,-20.08,-26.81,-31.7
12,67,386015.0,6671599.0,-45.82,-12.74,10.42,-9.15,-19.52,2.8,-28.18,-32.27,-40.69
12,68,385594.0,6672131.0,3.91,0.49,-7.03,-23.21,3.51,-1.19,-24.44,-19.89,-19.36
12,69,385385.0,6671413.0,-51.22,-21.22,-25.39,-20.62,-32.6,-12.76,-7.8,-14.37,19.45
12,7,386112.0,6671771.0,-51.96,6.68,-34.81,-46.89,-32.39,7.31,-45.55,-46.14,-39.46
12,71,385669.0,6671267.0,-72.97,-54.89,-30.41,10.51,-33.62,-47.69,-30.95,3.48,-38.27
12,72,385943.0,6671646.0,-27.07,-22.07,-8.81,-22.17,16.1,-7.79,-6.96,-14.5,-19.82
12,73,386148.0,6671865.0,-41.09,-6.75,-21.87,-34.31,-18.18,20.24,-38.07,-31.85,-30.44
12,74,385941.0,6671419.0,-43.28,-37.21,16.91,-19.19,-3.08,-24.28,-36.62,-36.25,-44.83
12,75,385847.0,6671569.0,-49.65,-34.74,-5.95,-28.8,19.74,-20.94,-29.65,-36.28,-40.7
12,76,385571.0,6671823.0,-18.14,7.72,-4.92,-20.14,-6.59,-3.04,-7.28,-4.03,-0.75
12,77,385528.0,6671767.0,-27.2,-3.43,2.14,0.63,0.22,-4.39,-14.84,-11.0,0.9
12,78,385840.0,6671285.0,-60.05,-28.82,-0.0,13.54,-23.9,-27.98,-18.03,-13.18,-23.3
12,79,385722.0,6671799.0,-25.5,-22.22,-3.76,-21.94,-7.43,8.02,-13.6,-9.78,3.2
12,8,385760.0,6671654.0,-36.76,-10.03,-7.75,-27.92,-5.47,15.47,-18.86,-15.73,-12.81
12,80,386307.0,6671394.0,-46.12,-6.6,10.75,-0.41,-19.99,-3.47,-18.16,-14.51,-24.85
12,81,385902.0,6671739.0,-30.39,-15.09,-11.23,-28.01,9.64,3.91,-24.38,-25.87,-27.94
12,82,385890.0,6671611.0,-41.79,-32.01,-13.06,-30.34,25.02,-17.75,-20.76,-28.02,-32.62
12,83,385668.0,6671841.0,-31.27,-15.43,12.82,-15.15,0.28,-12.02,-30.16,-26.52,-15.3
12,84,385844.0,6671583.0,-51.83,-36.34,-6.11,-28.6,19.72,-22.38,-19.71,-26.29,-31.69
12,85,386014.0,6671638.0,-35.67,-11.59,7.51,-9.69,-8.03,5.26,-17.89,-25.06,-30.55
12,86,385501.0,6671489.0,-41.47,-11.65,-15.54,-2.52,-20.49,-1.98,-6.42,9.84,-4.65
12,87,386117.0,6671623.0,-49.89,11.8,-22.17,-32.19,-29.9,2.15,-37.8,-37.07,-37.8
